name,tax_id,relative_abundance,abundance_score,hit_frequency
Micrococcaceae,1268,11.51215,207.22,75
Dermacoccaceae,145357,26.09,177,2036
Propionibacteriaceae,31957,29.14,197,19
Staphylococcaceae,90964,14.24,96,43
