name,tax_id,relative_abundance,abundance_score,hit_frequency
Micrococcus luteus,1270,11.32,77,67
Rothia_u_s,32207,19.21,130,8
Dermacoccus_u_s,57495,26.09,177,2036
Propionibacteriaceae_u_s,31957,29.14,197,19
Staphylococcus capitis,29388,14.24,96,43
