name,tax_id,relative_abundance,abundance_score,hit_frequency
Bacilli,91061,9.103990000000001,1477.7999999999997,239
Tissierellia,1737404,2.25,97,136
Actinobacteria,1760,7.76046,2344.73,16687
Gammaproteobacteria,1236,2.29996,227.25,54
Bacteroidia,200643,3.9,168,1216
