name,tax_id,relative_abundance,abundance_score,hit_frequency
Bacilli,91061,77.1603,70349.67000000001,24693
Actinobacteria,1760,4.1859399999999996,3535.7900000000004,10680
Bacteroidia,200643,0.22,161,12
