name,tax_id,relative_abundance,abundance_score,total_matches,unique_matches,unique_matches_frequency,unique_matches_frequency
Balansia obtecta B249,1405085,39.67,8441.0,1.02,1.03,1984
Malassezia obtusa,76774,4.96,1056.0,0.18,0.18,271
Malassezia restricta CBS 7877,425264,46.15,9820.0,1.25,1.25,1878
Malassezia globosa CBS 7966,425265,9.22,1961.0,0.31,0.3,466
