name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcus capitis,29388,17.93,248,625
Staphylococcus_u_s,1279,17.25,239,42
Staphylococcus xylosus,1288,9.31,129,909
Propionibacteriaceae_u_s,31957,24.43,338,16
Cutibacterium acnes,1747,17.63,244,1453
Cutibacterium granulosum,33011,6.5,90,456
Kocuria_u_s,57493,6.95,96,18
