name,tax_id,relative_abundance,abundance_score,total_matches,unique_matches,unique_matches_frequency,unique_matches_frequency
Balansia obtecta B249,1405085,59.16,132855.0,4.18,4.27,66394
Malassezia restricta CBS 7877,425264,39.01,87607.0,8.77,8.75,13687
Malassezia globosa CBS 7966,425265,1.82,4095.0,0.6,0.59,814
