name,tax_id,relative_abundance,abundance_score,hit_frequency
Propionibacterium sp. 5_U_42AFAA_u_t,450748,34.21,4481,13
Kocuria_u_t,57493,1.12,146,32
Staphylococcus_u_t,1279,1.71,225,109
Streptococcus_u_t,1301,0.89,117,7
Peptoniphilus_u_t,162289,0.59,77,117
Tissierellia bacterium S7-1-4_u_t,1284708,0.62,81,1127
Burkholderiales_u_t,80840,0.85,111,10
