name,tax_id,relative_abundance,abundance_score,hit_frequency
Actinobacteria,201174,35.095020000000005,11276.73,10803
Firmicutes,1239,2.4238399999999998,1405.21,3627
Proteobacteria,1224,0.87346,418.36,3347
