name,tax_id,relative_abundance,abundance_score,total_matches,unique_matches,unique_matches_frequency,unique_matches_frequency
Saccharomyces pastorianus CCY48 - 91,1214527,76.92,43766.0,4.08,10.67,17548
Balansia obtecta B249,1405085,3.72,2118.0,0.31,0.31,566
Onygenales,33183,3.06,1743.0,0.16,0.16,116
Aspergillus fischeri NRRL 181,331117,1.48,840.0,0.16,0.14,273
Puccinia arachidis,333523,10.74,6113.0,0.84,0.79,1409
Malassezia restricta CBS 7877,425264,2.35,1339.0,0.23,0.22,313
Malassezia globosa CBS 7966,425265,1.73,983.0,0.17,0.17,251
