name,tax_id,relative_abundance,abundance_score,hit_frequency
Bacilli,91061,39.20476,6954.3,2563
Tissierellia,1737404,0.9148200000000001,537.68,3622
Actinobacteria,1760,20.55678,8117.709999999999,13701
Gammaproteobacteria,1236,0.9,144,396
Alphaproteobacteria,28211,1.16,185,1889
