name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcaceae,90964,77.15822,70195.82,20307
Streptococcaceae,1300,0.21,154,4386
Propionibacteriaceae,31957,4.18,3096,81
Corynebacteriaceae,1653,0.39205,439.57,10599
Porphyromonadaceae,171551,0.22,161,12
