name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcus_u_s,1279,20.27,477,56
Staphylococcus capitis,29388,12.35,291,62
Staphylococcus haemolyticus,1283,6.38,150,69
Staphylococcus aureus,1280,11.65,274,26
Corynebacterium sp. KPL1856,1203563,31.39,739,15
Corynebacterium pseudogenitalium,38303,8.42,198,1272
Propionibacteriaceae_u_s,31957,9.55,225,9
