name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcaceae,90964,20.573829999999997,1192.1799999999998,213
Corynebacteriaceae,1653,31.47415,937.0699999999999,1287
Propionibacteriaceae,31957,9.55,225,9
