name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcus,1279,16.6856,13267.989999999998,4077
Streptococcus,1301,0.44,98,20
Cutibacterium,1912216,38.32,8501,53
Propionibacteriaceae_u_g,31957,0.89,198,19
Rothia,32207,0.53,118,518
