name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcaceae,90964,16.6856,13267.989999999998,4077
Streptococcaceae,1300,0.44,98,20
Propionibacteriaceae,31957,38.32891,8698.75,72
Micrococcaceae,1268,0.53,118,518
