name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcus epidermidis,1282,16.25,3605,328
Staphylococcus sp. JGI 0001002-I23,1157683,5.68,1261,540
Staphylococcus capitis,29388,23.46,5204,1977
Staphylococcus aureus,1280,13.93,3089,1183
Staphylococcus_u_s,1279,0.49,108,49
Streptococcus_u_s,1301,0.44,98,20
Cutibacterium acnes,1747,38.32,8501,53
Propionibacteriaceae_u_s,31957,0.89,198,19
Rothia mucilaginosa,43675,0.53,118,518
