name,tax_id,relative_abundance,abundance_score,hit_frequency
Propionibacteriaceae,31957,15.02,197,170
Micrococcaceae,1268,48.41,636,533
Staphylococcaceae,90964,20.91473,385.24,297
Xanthomonadaceae,32033,7.27,95,10
