name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcus_u_t,1279,20.27,477,56
Corynebacterium sp. KPL1856_u_t,1203563,31.39,739,15
Propionibacteriaceae_u_t,31957,9.55,225,9
