name,tax_id,relative_abundance,abundance_score,hit_frequency
Bacilli,91061,26.15944,1049.8,316
Tissierellia,1737404,4.62,99,82
Negativicutes,909932,3.77,81,13
Actinobacteria,1760,21.55186,806.65,5618
Betaproteobacteria,28216,5.16,111,36
