name,tax_id,relative_abundance,abundance_score,hit_frequency
Firmicutes,1239,20.42341,40810.71000000001,37794
Actinobacteria,201174,21.89845,27954.21,85030
Proteobacteria,1224,9.14,6978,117019
Fusobacteria,32066,0.61,463,1212
Bacteroidetes,976,0.23,173,81
