name,tax_id,relative_abundance,abundance_score,hit_frequency
Bacilli,91061,20.38536,37904.170000000006,11872
Tissierellia,1737404,1.98549,2691.0899999999997,24293
Clostridia,186801,0.28,216,1629
Actinobacteria,1760,21.89845,27954.21,85030
Gammaproteobacteria,1236,9.14,6978,117019
Fusobacteriia,203490,0.61,463,1212
Bacteroidia,200643,0.23,173,81
