name,tax_id,relative_abundance,abundance_score,hit_frequency
Actinobacteria,201174,40.29862000000001,1609382.0200000007,756029
Firmicutes,1239,10.67527,287983.95999999996,617941
Proteobacteria,1224,0.020159999999999997,735.88,1672
Synergistetes,508458,0.01,226,80
Bacteroidetes,976,0.02051,1379.46,14781
