name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcus sp. DORA_6_22_u_t,1403935,9.04,1070,97
Staphylococcus_u_t,1279,7.94,940,20
Propionibacteriaceae_u_t,31957,0.74,87,81
