name,tax_id,relative_abundance,abundance_score,total_matches,unique_matches,unique_matches_frequency,unique_matches_frequency
Balansia obtecta B249,1405085,22.67,68109.0,3.81,3.89,27970
Malassezia restricta CBS 7877,425264,74.9,225039.0,20.2,20.16,34733
Malassezia globosa CBS 7966,425265,2.43,7309.0,0.97,0.96,1428
