name,tax_id,relative_abundance,abundance_score,hit_frequency
Cutibacterium,1912216,24.77088,195062.83000000002,15024
Propionibacterium,1743,46.93,368248,1400
Corynebacterium,1716,0.12677999999999998,60616.04,1022338
Micrococcus,1269,0.02,152,21
Rothia,32207,0.01,85,412
Staphylococcus,1279,20.042899999999996,159500.94999999998,17523
Alloiococcus,1651,0.07,567,8226
Anaerococcus,165779,0.02,186,103
Caulobacter,75,0.03,231,4029
Tannerella,195950,0.01,95,2751
