name,tax_id,relative_abundance,abundance_score,hit_frequency
Propionibacterium sp. 5_U_42AFAA_u_t,450748,24.86,93202,96
Propionibacterium_u_t,1743,20.35,76283,24
Staphylococcus sp. JGI 0001002-I23_u_t,1157683,2.17,8131,8773
Staphylococcus_u_t,1279,0.27,999,66
Streptococcus_u_t,1301,0.02,82,149
Caulobacter sp. JGI 0001013-D04_u_t,1157680,0.03,133,2166
