name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcaceae,90964,59.0203,1781.1200000000001,83
Micrococcaceae,1268,8.22193,584.55,2628
Propionibacteriaceae,31957,5.81,146,10
