name,tax_id,relative_abundance,abundance_score,hit_frequency
Actinobacteria,1760,24.983949999999997,39304.17999999999,336673
Bacilli,91061,8.928900000000002,13746.810000000001,76580
Tissierellia,1737404,0.47132999999999997,384.1,1349
Negativicutes,909932,0.14,87,13
Betaproteobacteria,28216,0.2956,537.23,934
Gammaproteobacteria,1236,0.5609899999999999,1671.1299999999999,8454
Alphaproteobacteria,28211,10.59905,7287.12,134846
Bacteroidia,200643,0.30287,372.75,7978
