name,tax_id,relative_abundance,abundance_score,total_matches,unique_matches,unique_matches_frequency,unique_matches_frequency
Malassezia restricta CBS 7877,425264,91.5,232186.0,18.3,18.25,48728
Malassezia globosa CBS 7966,425265,0.53,1347.0,0.23,0.21,375
Melampsora pinitorqua Mpini7,1298852,0.37,939.0,0.3,0.12,452
Balansia obtecta B249,1405085,7.6,19282.0,1.9,1.95,5370
