name,tax_id,relative_abundance,abundance_score,total_matches,unique_matches,unique_matches_frequency,unique_matches_frequency
Malassezia restricta CBS 7877,425264,96.27,252164.0,21.86,21.79,41399
Melampsora pinitorqua Mpini7,1298852,0.28,734.0,0.34,0.12,259
Balansia obtecta B249,1405085,3.45,9044.0,1.08,1.08,2146
