name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcus sp. TE8_u_t,1472720,1.11,4144,6225
Staphylococcus_u_t,1279,0.1,375,618
Lactobacillus_u_t,1578,0.03,100,7
Streptococcus_u_t,1301,0.02,78,35
Veillonella_u_t,29465,0.02,78,12
Corynebacterium sp. KPL1857_u_t,1203564,16.95,63071,1037
Propionibacterium sp. 5_U_42AFAA_u_t,450748,0.85,3171,86
Rothia_u_t,32207,0.03,95,668
Neisseriaceae_u_t,481,0.03,129,15
Prevotella_u_t,838,0.02,82,152
