name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcus sp. TE8_u_t,1472720,0.53,934,1387
Staphylococcus_u_t,1279,0.07,121,245
Propionibacterium_u_t,1743,16.53,29000,224
Propionibacterium sp. KPL1844_u_t,1203573,11.88,20839,346491
Propionibacteriaceae_u_t,31957,0.12,218,486
Caulobacter sp. JGI 0001013-D04_u_t,1157680,0.08,138,2450
