name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcus capitis,29388,45.77,3655,2010
Staphylococcus epidermidis,1282,28.38,2266,28
Cutibacterium acnes,1747,14.47,1156,57
Rothia dentocariosa,2047,1.73,138,1608
Micrococcus luteus,1270,8.67,692,803
Neisseriaceae_u_s,481,0.98,78,28
