name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcaceae,90964,46.053830000000005,5921.48,2038
Propionibacteriaceae,31957,14.47,1156,57
Micrococcaceae,1268,1.81666,829.98,2411
Neisseriaceae,481,0.98,78,28
