name,tax_id,relative_abundance,abundance_score,hit_frequency
Bacilli,91061,28.935530000000004,163328.50999999998,35578
Tissierellia,1737404,0.50572,15149.83,182465
Clostridia,186801,0.47229,2117.2200000000003,13640
Negativicutes,909932,0.47,1407,5016
Actinobacteria,1760,0.27081,72600.12000000001,349070
Gammaproteobacteria,1236,9.81043,29687.56,1012488
Epsilonproteobacteria,29547,0.03,100,96
Fusobacteriia,203490,2.22,6681,30640
Bacteroidia,200643,3.34,10066,42496
