name,tax_id,relative_abundance,abundance_score,hit_frequency
Micrococcus luteus,1270,10.41,142,76
Kocuria rhizophila,72000,12.11,165,1702
Propionibacteriaceae_u_s,31957,18.6,253,30
Staphylococcus_u_s,1279,8.37,114,34
Staphylococcus capitis,29388,7.22,98,28
Brochothrix thermosphacta,2756,8.33,113,2473
Acinetobacter_u_s,469,5.96,81,14
Haematobacter massiliensis,195105,29.0,395,8568
