name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcus epidermidis,1282,68.18,16524,177
Staphylococcus sp. JGI 0001002-I23,1157683,0.5,122,309
Staphylococcus capitis,29388,13.65,3308,2017
Staphylococcus aureus,1280,11.7,2836,59
Propionibacteriaceae_u_s,31957,5.39,1307,106
Turicella otitidis,29321,0.57,138,3094
