name,tax_id,relative_abundance,abundance_score,hit_frequency
Actinobacteria,201174,76.35928,248173.46000000002,178435
Firmicutes,1239,9.57165,29845.37,6647
Proteobacteria,1224,0.09031,338.88,4199
