name,tax_id,relative_abundance,abundance_score,hit_frequency
Propionibacteriaceae,31957,23.38,1040,89
Micrococcaceae,1268,14.7,654,1161
Corynebacteriaceae,1653,4.38,195,1538
Staphylococcaceae,90964,19.1846,1929.67,678
Moraxellaceae,468,3.07,136,129
Aeromonadaceae,84642,2.38,106,298
Rhodospirillales_u_f,204441,8.69,386,4349
