name,tax_id,relative_abundance,abundance_score,hit_frequency
Actinobacteria,201174,50.70033,2491703.9899999998,44952
Firmicutes,1239,0.49261,18890.850000000002,6785
Proteobacteria,1224,3e-05,169.99,1470
