name,tax_id,relative_abundance,abundance_score,hit_frequency
Actinobacteria,1760,97.05265999999999,693539.03,65365
Bacilli,91061,0.99657,11595.45,3176
Gammaproteobacteria,1236,0.03,248,11
Alphaproteobacteria,28211,0.01,108,1919
