name,tax_id,relative_abundance,abundance_score,hit_frequency
Propionibacteriaceae_u_s,31957,62.92,668,30
Micrococcus luteus,1270,11.85,126,17
Dermacoccus_u_s,57495,9.39,100,1317
Staphylococcus epidermidis,1282,8.28,88,26
Staphylococcus capitis,29388,7.56,80,34
