name,tax_id,relative_abundance,abundance_score,hit_frequency
Staphylococcus epidermidis,1282,38.69,17870,283
Staphylococcus capitis,29388,4.59,2121,1045
Staphylococcus caprae,29380,0.22,101,1989
Cutibacterium acnes,1747,21.12,9756,169
[Propionibacterium] namnetense,1574624,0.41,188,3233
Cutibacterium granulosum,33011,1.42,655,989
Propionibacterium sp. KPL1844,1203573,3.23,1492,10320
Corynebacterium sp. KPL1856,1203563,30.33,14008,29
