name,tax_id,relative_abundance,abundance_score,total_matches,unique_matches,unique_matches_frequency,unique_matches_frequency
Malassezia,55193,0.18,805.0,1.1,0.2,26
Malassezia sympodialis ATCC 42132,1230383,27.06,124235.0,10.8,10.8,25039
Malassezia restricta CBS 7877,425264,61.85,283933.0,15.99,15.93,89751
Malassezia globosa CBS 7966,425265,8.97,41179.0,4.02,4.0,9125
Melampsora pinitorqua Mpini7,1298852,0.33,1509.0,0.31,0.14,885
Balansia obtecta B249,1405085,1.61,7392.0,0.73,0.73,2745
